-180.564, -133.645, 16.032, 28.280
-180.561, -133.965, 16.013, 28.300
-180.558, -134.285, 15.994, 28.320
-180.555, -134.604, 15.975, 28.340
-180.552, -134.924, 15.957, 28.360
-180.549, -135.242, 15.938, 28.380
-180.545, -135.561, 15.920, 28.400
-180.542, -135.879, 15.902, 28.420
-180.539, -136.197, 15.884, 28.440
-180.536, -136.514, 15.866, 28.460
-180.533, -136.831, 15.848, 28.480
-180.530, -137.148, 15.830, 28.500
-180.526, -137.464, 15.813, 28.520
-180.523, -137.780, 15.796, 28.540
-180.520, -138.096, 15.779, 28.560
-180.517, -138.411, 15.762, 28.580
-180.514, -138.726, 15.746, 28.600
-180.510, -139.041, 15.729, 28.620
-180.507, -139.355, 15.713, 28.640
-180.504, -139.669, 15.697, 28.660
-180.501, -139.983, 15.681, 28.680
-180.498, -140.296, 15.665, 28.700
-180.494, -140.609, 15.650, 28.720
-180.491, -140.922, 15.635, 28.740
-180.488, -141.235, 15.619, 28.760
-180.485, -141.547, 15.604, 28.780
-180.482, -141.859, 15.589, 28.800
-180.478, -142.170, 15.574, 28.820
-180.475, -142.481, 15.560, 28.840
-180.472, -142.792, 15.545, 28.860
-180.469, -143.103, 15.530, 28.880
-180.465, -143.413, 15.516, 28.900
-180.462, -143.723, 15.502, 28.920
-180.459, -144.033, 15.487, 28.940
-180.455, -144.343, 15.473, 28.960
-180.452, -144.652, 15.459, 28.980
-180.449, -144.961, 15.444, 29.000
-180.446, -145.270, 15.430, 29.020
-180.442, -145.578, 15.416, 29.040
-180.439, -145.886, 15.402, 29.060
-180.436, -146.194, 15.388, 29.080
-180.432, -146.502, 15.374, 29.100
-180.429, -146.809, 15.360, 29.120
-180.426, -147.116, 15.345, 29.140
-180.422, -147.423, 15.331, 29.160
-180.419, -147.729, 15.317, 29.180
-180.416, -148.035, 15.303, 29.200
-180.412, -148.341, 15.289, 29.220
-180.409, -148.646, 15.274, 29.240
-180.406, -148.952, 15.260, 29.260
-180.402, -149.257, 15.246, 29.280
-180.399, -149.561, 15.231, 29.300
-180.395, -149.866, 15.217, 29.320
-180.392, -150.170, 15.202, 29.340
-180.389, -150.474, 15.188, 29.360
-180.385, -150.777, 15.173, 29.380
-180.382, -151.080, 15.158, 29.400
-180.378, -151.383, 15.143, 29.420
-180.375, -151.686, 15.129, 29.440
-180.372, -151.988, 15.114, 29.460
-180.368, -152.290, 15.099, 29.480
-180.365, -152.592, 15.084, 29.500
-180.361, -152.893, 15.069, 29.520
-180.358, -153.195, 15.054, 29.540
-180.354, -153.495, 15.039, 29.560
-180.351, -153.796, 15.024, 29.580
-180.348, -154.096, 15.009, 29.600
-180.344, -154.396, 14.994, 29.620
-180.341, -154.696, 14.979, 29.640
-180.337, -154.995, 14.963, 29.660
-180.334, -155.294, 14.948, 29.680
-180.330, -155.593, 14.933, 29.700
-180.327, -155.891, 14.918, 29.720
-180.323, -156.189, 14.902, 29.740
-180.320, -156.487, 14.887, 29.760
-180.316, -156.785, 14.872, 29.780
-180.312, -157.082, 14.857, 29.800
-180.309, -157.379, 14.841, 29.820
-180.305, -157.675, 14.826, 29.840
-180.302, -157.971, 14.811, 29.860
-180.298, -158.267, 14.796, 29.880
-180.295, -158.563, 14.781, 29.900
-180.291, -158.858, 14.765, 29.920
-180.288, -159.153, 14.750, 29.940
-180.284, -159.448, 14.735, 29.960
-180.280, -159.743, 14.720, 29.980
-180.277, -160.037, 14.705, 30.000
-180.273, -160.331, 14.690, 30.020
-180.269, -160.624, 14.675, 30.040
-180.266, -160.918, 14.660, 30.060
-180.262, -161.210, 14.645, 30.080
-180.259, -161.503, 14.630, 30.100
-180.255, -161.796, 14.616, 30.120
-180.251, -162.088, 14.601, 30.140
-180.248, -162.379, 14.586, 30.160
-180.244, -162.671, 14.571, 30.180
-180.240, -162.962, 14.557, 30.200
-180.236, -163.253, 14.542, 30.220
-180.233, -163.543, 14.527, 30.240
-180.229, -163.834, 14.513, 30.260
-180.225, -164.124, 14.498, 30.280
-180.221, -164.414, 14.484, 30.300
-180.218, -164.703, 14.469, 30.320
-180.214, -164.992, 14.455, 30.340
-180.210, -165.281, 14.441, 30.360
-180.206, -165.570, 14.426, 30.380
-180.203, -165.858, 14.412, 30.400
-180.199, -166.146, 14.398, 30.420
-180.195, -166.434, 14.383, 30.440
-180.191, -166.721, 14.369, 30.460
-180.187, -167.008, 14.355, 30.480
-180.183, -167.295, 14.341, 30.500
-180.179, -167.582, 14.327, 30.520
-180.175, -167.868, 14.312, 30.540
-180.172, -168.154, 14.298, 30.560
-180.168, -168.440, 14.284, 30.580
-180.164, -168.725, 14.270, 30.600
-180.160, -169.010, 14.256, 30.620
-180.156, -169.295, 14.242, 30.640
-180.152, -169.580, 14.228, 30.660
-180.148, -169.864, 14.214, 30.680
-180.144, -170.148, 14.200, 30.700
-180.140, -170.432, 14.186, 30.720
-180.136, -170.715, 14.172, 30.740
-180.132, -170.999, 14.158, 30.760
-180.128, -171.281, 14.144, 30.780
-180.123, -171.564, 14.130, 30.800
-180.119, -171.846, 14.116, 30.820
-180.115, -172.129, 14.102, 30.840
-180.111, -172.410, 14.088, 30.860
-180.107, -172.692, 14.074, 30.880
-180.103, -172.973, 14.060, 30.900
-180.098, -173.254, 14.046, 30.920
-180.094, -173.535, 14.032, 30.940
-180.090, -173.815, 14.019, 30.960
-180.085, -174.095, 14.005, 30.980
-180.081, -174.375, 13.991, 31.000
-180.077, -174.655, 13.977, 31.020
-180.072, -174.934, 13.963, 31.040
-180.068, -175.213, 13.949, 31.060
-180.064, -175.492, 13.935, 31.080
-180.059, -175.770, 13.921, 31.100
-180.054, -176.048, 13.907, 31.120
-180.050, -176.326, 13.894, 31.140
-180.045, -176.604, 13.880, 31.160
-180.040, -176.881, 13.866, 31.180
-180.035, -177.158, 13.852, 31.200
-180.030, -177.435, 13.838, 31.220
-180.025, -177.712, 13.824, 31.240
-180.019, -177.988, 13.811, 31.260
-180.014, -178.264, 13.797, 31.280
-180.008, -178.540, 13.783, 31.300
-180.002, -178.815, 13.769, 31.320
-179.996, -179.090, 13.755, 31.340
-179.990, -179.365, 13.742, 31.360
-179.983, -179.639, 13.728, 31.380
-179.976, -179.914, 13.714, 31.400
-179.969, -180.188, 13.700, 31.420
-179.961, -180.461, 13.687, 31.440
-179.953, -180.735, 13.673, 31.460
-179.945, -181.008, 13.659, 31.480
-179.936, -181.281, 13.645, 31.500
-179.927, -181.553, 13.632, 31.520
-179.918, -181.825, 13.618, 31.540
-179.908, -182.097, 13.604, 31.560
-179.898, -182.369, 13.590, 31.580
-179.887, -182.640, 13.577, 31.600
-179.876, -182.911, 13.563, 31.620
-179.864, -183.182, 13.549, 31.640
-179.852, -183.453, 13.536, 31.660
-179.839, -183.723, 13.522, 31.680
-179.825, -183.993, 13.509, 31.700
-179.811, -184.262, 13.495, 31.720
-179.797, -184.532, 13.481, 31.740
-179.782, -184.801, 13.468, 31.760
-179.766, -185.069, 13.454, 31.780
-179.749, -185.338, 13.441, 31.800
-179.732, -185.606, 13.427, 31.820
-179.715, -185.873, 13.413, 31.840
-179.696, -186.141, 13.400, 31.860
-179.677, -186.408, 13.386, 31.880
-179.657, -186.675, 13.373, 31.900
-179.636, -186.941, 13.360, 31.920
-179.615, -187.207, 13.346, 31.940
-179.593, -187.473, 13.333, 31.960
-179.570, -187.738, 13.320, 31.980
-179.546, -188.003, 13.306, 32.000
-179.522, -188.268, 13.293, 32.020
-179.497, -188.533, 13.279, 32.040
-179.471, -188.797, 13.266, 32.060
-179.444, -189.060, 13.253, 32.080
-179.417, -189.324, 13.240, 32.100
-179.389, -189.587, 13.226, 32.120
-179.360, -189.849, 13.213, 32.140
-179.330, -190.112, 13.200, 32.160
-179.299, -190.374, 13.187, 32.180
-179.267, -190.635, 13.174, 32.200
-179.235, -190.896, 13.160, 32.220
-179.201, -191.157, 13.147, 32.240
-179.167, -191.418, 13.134, 32.260
-179.132, -191.678, 13.122, 32.280
-179.096, -191.937, 13.108, 32.300
-179.059, -192.197, 13.095, 32.320
-179.022, -192.456, 13.082, 32.340
-178.983, -192.714, 13.070, 32.360
-178.944, -192.972, 13.057, 32.380
-178.904, -193.230, 13.044, 32.400
-178.863, -193.487, 13.031, 32.420
-178.821, -193.744, 13.018, 32.440
-178.779, -194.001, 13.005, 32.460
-178.735, -194.257, 12.993, 32.480
-178.691, -194.513, 12.980, 32.500
-178.646, -194.768, 12.968, 32.520
-178.600, -195.023, 12.955, 32.540
-178.554, -195.278, 12.942, 32.560
-178.506, -195.532, 12.929, 32.580
-178.458, -195.786, 12.917, 32.600
-178.410, -196.039, 12.904, 32.620
-178.360, -196.292, 12.892, 32.640
-178.310, -196.545, 12.879, 32.660
-178.259, -196.797, 12.867, 32.680
-178.207, -197.049, 12.855, 32.700
-178.154, -197.300, 12.845, 32.720
-178.101, -197.551, 12.835, 32.740
-178.047, -197.802, 12.827, 32.760
-177.992, -198.053, 12.820, 32.780
-177.937, -198.303, 12.814, 32.800
-177.881, -198.553, 12.810, 32.820
-177.824, -198.803, 12.807, 32.840
-177.766, -199.052, 12.806, 32.860
-177.708, -199.302, 12.807, 32.880
-177.649, -199.551, 12.809, 32.900
-177.589, -199.800, 12.812, 32.920
-177.529, -200.049, 12.818, 32.940
-177.468, -200.298, 12.825, 32.960
-177.406, -200.547, 12.833, 32.980
-177.343, -200.797, 12.843, 33.000
-177.280, -201.046, 12.854, 33.020
-177.216, -201.295, 12.867, 33.040
-177.151, -201.544, 12.881, 33.060
-177.085, -201.794, 12.896, 33.080
-177.019, -202.043, 12.912, 33.100
-176.952, -202.293, 12.930, 33.120
-176.884, -202.543, 12.949, 33.140
-176.815, -202.793, 12.969, 33.160
-176.746, -203.044, 12.990, 33.180
-176.675, -203.294, 13.013, 33.200
-176.604, -203.545, 13.035, 33.220
-176.532, -203.796, 13.059, 33.240
-176.460, -204.047, 13.084, 33.260
-176.386, -204.299, 13.110, 33.280
-176.312, -204.551, 13.136, 33.300
-176.237, -204.803, 13.163, 33.320
-176.161, -205.056, 13.191, 33.340
-176.084, -205.309, 13.220, 33.360
-176.007, -205.562, 13.248, 33.380
-175.928, -205.816, 13.278, 33.400
-175.849, -206.070, 13.308, 33.420
-175.769, -206.324, 13.339, 33.440
-175.688, -206.579, 13.370, 33.460
-175.606, -206.834, 13.401, 33.480
-175.523, -207.089, 13.433, 33.500
-175.439, -207.345, 13.465, 33.520
-175.354, -207.601, 13.498, 33.540
-175.269, -207.858, 13.531, 33.560
-175.182, -208.115, 13.563, 33.580
-175.095, -208.372, 13.597, 33.600
-175.007, -208.630, 13.630, 33.620
-174.917, -208.888, 13.664, 33.640
-174.827, -209.147, 13.697, 33.660
-174.736, -209.406, 13.731, 33.680
-174.644, -209.665, 13.766, 33.700
-174.551, -209.925, 13.800, 33.720
-174.458, -210.185, 13.834, 33.740
-174.363, -210.445, 13.868, 33.760
-174.267, -210.706, 13.903, 33.780
-174.170, -210.968, 13.937, 33.800
-174.073, -211.229, 13.971, 33.820
-173.974, -211.491, 14.005, 33.840
-173.875, -211.754, 14.040, 33.860
-173.774, -212.016, 14.074, 33.880
-173.673, -212.279, 14.108, 33.900
-173.571, -212.543, 14.142, 33.920
-173.468, -212.807, 14.176, 33.940
-173.363, -213.071, 14.210, 33.960
-173.258, -213.336, 14.244, 33.980
-173.152, -213.600, 14.278, 34.000
-173.045, -213.866, 14.311, 34.020
-172.937, -214.131, 14.345, 34.040
-172.829, -214.397, 14.378, 34.060
-172.719, -214.664, 14.411, 34.080
-172.608, -214.930, 14.444, 34.100
-172.496, -215.197, 14.477, 34.120
-172.384, -215.464, 14.510, 34.140
-172.270, -215.732, 14.543, 34.160
-172.156, -216.000, 14.575, 34.180
-172.041, -216.268, 14.608, 34.200
-171.924, -216.537, 14.640, 34.220
-171.807, -216.805, 14.672, 34.240
-171.689, -217.075, 14.704, 34.260
-171.570, -217.344, 14.735, 34.280
-171.451, -217.614, 14.767, 34.300
-171.330, -217.884, 14.798, 34.320
-171.208, -218.154, 14.830, 34.340
-171.086, -218.425, 14.861, 34.360
-170.963, -218.695, 14.892, 34.380
-170.839, -218.967, 14.923, 34.400
-170.713, -219.238, 14.953, 34.420
-170.588, -219.510, 14.984, 34.440
-170.461, -219.782, 15.014, 34.460
-170.333, -220.054, 15.045, 34.480
-170.205, -220.327, 15.075, 34.500
-170.076, -220.600, 15.105, 34.520
-169.946, -220.873, 15.135, 34.540
-169.815, -221.146, 15.165, 34.560
-169.683, -221.420, 15.194, 34.580
-169.551, -221.694, 15.224, 34.600
-169.418, -221.968, 15.254, 34.620
-169.284, -222.243, 15.283, 34.640
-169.149, -222.517, 15.313, 34.660
-169.013, -222.792, 15.342, 34.680
-168.877, -223.068, 15.371, 34.700
-168.740, -223.343, 15.400, 34.720
-168.602, -223.619, 15.430, 34.740
-168.463, -223.895, 15.459, 34.760
-168.324, -224.172, 15.488, 34.780
-168.183, -224.448, 15.517, 34.800
-168.042, -224.725, 15.546, 34.820
-167.901, -225.002, 15.575, 34.840
-167.758, -225.280, 15.604, 34.860
-167.615, -225.558, 15.633, 34.880
-167.471, -225.836, 15.662, 34.900
-167.327, -226.114, 15.691, 34.920
-167.182, -226.393, 15.720, 34.940
-167.036, -226.672, 15.749, 34.960
-166.889, -226.951, 15.778, 34.980
-166.741, -227.230, 15.807, 35.000
-166.593, -227.510, 15.836, 35.020
-166.445, -227.790, 15.865, 35.040
-166.295, -228.070, 15.894, 35.060
-166.145, -228.351, 15.923, 35.080
-165.994, -228.632, 15.953, 35.100
-165.843, -228.913, 15.982, 35.120
-165.691, -229.195, 16.011, 35.140
-165.538, -229.477, 16.041, 35.160
-165.384, -229.759, 16.070, 35.180
-165.230, -230.042, 16.099, 35.200
-165.076, -230.324, 16.129, 35.220
-164.920, -230.608, 16.159, 35.240
-164.764, -230.891, 16.188, 35.260
-164.608, -231.175, 16.218, 35.280
-164.450, -231.459, 16.248, 35.300
-164.292, -231.744, 16.278, 35.320
-164.134, -232.029, 16.308, 35.340
-163.975, -232.314, 16.338, 35.360
-163.815, -232.599, 16.368, 35.380
-163.655, -232.885, 16.398, 35.400
-163.494, -233.172, 16.428, 35.420
-163.332, -233.458, 16.458, 35.440
-163.170, -233.745, 16.489, 35.460
-163.008, -234.033, 16.519, 35.480
-162.844, -234.320, 16.550, 35.500
-162.680, -234.609, 16.580, 35.520
-162.516, -234.897, 16.611, 35.540
-162.351, -235.186, 16.642, 35.560
-162.186, -235.475, 16.673, 35.580
-162.019, -235.765, 16.704, 35.600
-161.853, -236.055, 16.735, 35.620
-161.686, -236.346, 16.766, 35.640
-161.518, -236.637, 16.797, 35.660
-161.350, -236.928, 16.829, 35.680
-161.181, -237.220, 16.860, 35.700
-161.012, -237.512, 16.892, 35.720
-160.842, -237.805, 16.923, 35.740
-160.672, -238.098, 16.955, 35.760
-160.501, -238.391, 16.987, 35.780
-160.330, -238.685, 17.018, 35.800
-160.158, -238.979, 17.050, 35.820
-159.985, -239.274, 17.082, 35.840
-159.813, -239.570, 17.114, 35.860
-159.640, -239.865, 17.146, 35.880
-159.466, -240.162, 17.179, 35.900
-159.292, -240.459, 17.211, 35.920
-159.117, -240.756, 17.243, 35.940
-158.942, -241.053, 17.276, 35.960
-158.767, -241.352, 17.308, 35.980
-158.591, -241.650, 17.341, 36.000
-158.414, -241.950, 17.373, 36.020
-158.238, -242.249, 17.406, 36.040
-158.060, -242.550, 17.439, 36.060
-157.883, -242.850, 17.472, 36.080
-157.705, -243.152, 17.505, 36.100
-157.527, -243.454, 17.538, 36.120
-157.348, -243.756, 17.571, 36.140
-157.169, -244.059, 17.604, 36.160
-156.989, -244.363, 17.637, 36.180
-156.810, -244.667, 17.671, 36.200
-156.630, -244.972, 17.704, 36.220
-156.449, -245.277, 17.737, 36.240
-156.269, -245.583, 17.771, 36.260
-156.088, -245.889, 17.804, 36.280
-155.906, -246.196, 17.838, 36.300
-155.725, -246.504, 17.871, 36.320
-155.543, -246.812, 17.905, 36.340
-155.361, -247.122, 17.939, 36.360
-155.179, -247.431, 17.972, 36.380
-154.997, -247.742, 18.006, 36.400
-154.814, -248.053, 18.040, 36.420
-154.632, -248.365, 18.074, 36.440
-154.449, -248.677, 18.108, 36.460
-154.266, -248.990, 18.142, 36.480
-154.083, -249.304, 18.176, 36.500
-153.900, -249.619, 18.210, 36.520
-153.717, -249.934, 18.244, 36.540
-153.534, -250.251, 18.278, 36.560
-153.351, -250.568, 18.312, 36.580
-153.168, -250.886, 18.346, 36.600
-152.985, -251.204, 18.380, 36.620
-152.802, -251.524, 18.414, 36.640
-152.620, -251.844, 18.448, 36.660
-152.437, -252.166, 18.482, 36.680
-152.255, -252.488, 18.517, 36.700
-152.073, -252.811, 18.551, 36.720
-151.891, -253.135, 18.585, 36.740
-151.709, -253.459, 18.619, 36.760
-151.527, -253.785, 18.653, 36.780
-151.346, -254.112, 18.686, 36.800
-151.165, -254.439, 18.720, 36.820
-150.985, -254.768, 18.753, 36.840
-150.804, -255.097, 18.785, 36.860
-150.625, -255.428, 18.817, 36.880
-150.445, -255.759, 18.849, 36.900
-150.267, -256.092, 18.879, 36.920
-150.088, -256.425, 18.909, 36.940
-149.911, -256.759, 18.938, 36.960
-149.733, -257.095, 18.966, 36.980
-149.557, -257.431, 18.993, 37.000
-149.381, -257.768, 19.018, 37.020
-149.206, -258.106, 19.042, 37.040
-149.032, -258.445, 19.065, 37.060
-148.858, -258.784, 19.086, 37.080
-148.685, -259.125, 19.105, 37.100
-148.513, -259.466, 19.123, 37.120
-148.343, -259.809, 19.138, 37.140
-148.173, -260.152, 19.152, 37.160
-148.004, -260.496, 19.164, 37.180
-147.836, -260.840, 19.173, 37.200
-147.669, -261.185, 19.179, 37.220
-147.503, -261.531, 19.184, 37.240
-147.338, -261.877, 19.186, 37.260
-147.175, -262.224, 19.186, 37.280
-147.013, -262.572, 19.183, 37.300
-146.852, -262.920, 19.177, 37.320
-146.692, -263.268, 19.169, 37.340
-146.534, -263.617, 19.159, 37.360
-146.377, -263.966, 19.146, 37.380
-146.222, -264.315, 19.132, 37.400
-146.068, -264.665, 19.115, 37.420
-145.916, -265.015, 19.098, 37.440
-145.765, -265.365, 19.080, 37.460
-145.615, -265.716, 19.062, 37.480
-145.467, -266.066, 19.043, 37.500
-145.321, -266.417, 19.025, 37.520
-145.176, -266.768, 19.007, 37.540
-145.033, -267.120, 18.990, 37.560
-144.891, -267.472, 18.974, 37.580
-144.751, -267.824, 18.958, 37.600
-144.612, -268.176, 18.944, 37.620
-144.474, -268.529, 18.931, 37.640
-144.338, -268.882, 18.920, 37.660
-144.204, -269.235, 18.909, 37.680
-144.071, -269.589, 18.901, 37.700
-143.939, -269.943, 18.893, 37.720
-143.809, -270.298, 18.887, 37.740
-143.681, -270.653, 18.883, 37.760
-143.553, -271.008, 18.881, 37.780
-143.427, -271.364, 18.879, 37.800
-143.303, -271.721, 18.880, 37.820
-143.179, -272.077, 18.881, 37.840
-143.057, -272.435, 18.884, 37.860
-142.937, -272.793, 18.887, 37.880
-142.817, -273.151, 18.892, 37.900
-142.699, -273.510, 18.898, 37.920
-142.582, -273.870, 18.905, 37.940
-142.466, -274.230, 18.912, 37.960
-142.352, -274.590, 18.920, 37.980
-142.239, -274.952, 18.929, 38.000
-142.126, -275.313, 18.939, 38.020
-142.015, -275.676, 18.948, 38.040
-141.906, -276.039, 18.958, 38.060
-141.797, -276.402, 18.969, 38.080
-141.690, -276.766, 18.979, 38.100
-141.583, -277.131, 18.990, 38.120
-141.478, -277.496, 19.001, 38.140
-141.374, -277.861, 19.012, 38.160
-141.271, -278.228, 19.022, 38.180
-141.169, -278.594, 19.033, 38.200
-141.068, -278.962, 19.042, 38.220
-140.968, -279.329, 19.052, 38.240
-140.870, -279.697, 19.061, 38.260
-140.772, -280.066, 19.069, 38.280
-140.676, -280.435, 19.077, 38.300
-140.580, -280.805, 19.083, 38.320
-140.486, -281.174, 19.089, 38.340
-140.393, -281.545, 19.094, 38.360
-140.301, -281.915, 19.098, 38.380
-140.210, -282.286, 19.100, 38.400
-140.120, -282.657, 19.102, 38.420
-140.031, -283.029, 19.102, 38.440
-139.943, -283.401, 19.100, 38.460
-139.857, -283.773, 19.098, 38.480
-139.771, -284.145, 19.094, 38.500
-139.687, -284.517, 19.088, 38.520
-139.604, -284.889, 19.081, 38.540
-139.522, -285.261, 19.072, 38.560
-139.441, -285.634, 19.061, 38.580
-139.361, -286.006, 19.050, 38.600
-139.282, -286.379, 19.036, 38.620
-139.204, -286.751, 19.021, 38.640
-139.128, -287.123, 19.005, 38.660
-139.052, -287.495, 18.987, 38.680
-138.978, -287.867, 18.968, 38.700
-138.905, -288.239, 18.947, 38.720
-138.833, -288.610, 18.925, 38.740
-138.762, -288.981, 18.902, 38.760
-138.692, -289.352, 18.878, 38.780
-138.624, -289.723, 18.853, 38.800
-138.556, -290.093, 18.827, 38.820
-138.490, -290.464, 18.800, 38.840
-138.424, -290.833, 18.773, 38.860
-138.360, -291.202, 18.745, 38.880
-138.297, -291.571, 18.716, 38.900
-138.235, -291.940, 18.686, 38.920
-138.175, -292.308, 18.657, 38.940
-138.115, -292.676, 18.627, 38.960
-138.057, -293.043, 18.596, 38.980
-137.999, -293.410, 18.566, 39.000
-137.943, -293.776, 18.535, 39.020
-137.887, -294.142, 18.505, 39.040
-137.833, -294.508, 18.474, 39.060
-137.780, -294.873, 18.444, 39.080
-137.728, -295.237, 18.414, 39.100
-137.677, -295.601, 18.384, 39.120
-137.627, -295.965, 18.355, 39.140
-137.578, -296.328, 18.325, 39.160
-137.531, -296.691, 18.297, 39.180
-137.484, -297.054, 18.268, 39.200
-137.438, -297.416, 18.240, 39.220
-137.393, -297.777, 18.213, 39.240
-137.350, -298.138, 18.186, 39.260
-137.307, -298.499, 18.160, 39.280
-137.266, -298.859, 18.134, 39.300
-137.225, -299.219, 18.109, 39.320
-137.186, -299.579, 18.085, 39.340
-137.148, -299.938, 18.061, 39.360
-137.110, -300.297, 18.038, 39.380
-137.074, -300.656, 18.016, 39.400
-137.038, -301.014, 17.994, 39.420
-137.004, -301.372, 17.973, 39.440
-136.971, -301.729, 17.952, 39.460
-136.938, -302.087, 17.932, 39.480
-136.907, -302.444, 17.913, 39.500
-136.877, -302.800, 17.894, 39.520
-136.847, -303.157, 17.876, 39.540
-136.819, -303.513, 17.858, 39.560
-136.792, -303.869, 17.841, 39.580
-136.766, -304.225, 17.825, 39.600
-136.741, -304.580, 17.808, 39.620
-136.716, -304.935, 17.793, 39.640
-136.693, -305.290, 17.778, 39.660
-136.671, -305.645, 17.763, 39.680
-136.650, -305.999, 17.749, 39.700
-136.629, -306.353, 17.734, 39.720
-136.610, -306.707, 17.721, 39.740
-136.592, -307.061, 17.707, 39.760
-136.575, -307.414, 17.694, 39.780
-136.559, -307.768, 17.681, 39.800
-136.543, -308.121, 17.668, 39.820
-136.529, -308.474, 17.656, 39.840
-136.516, -308.826, 17.643, 39.860
-136.504, -309.179, 17.631, 39.880
-136.493, -309.531, 17.618, 39.900
-136.483, -309.883, 17.606, 39.920
-136.474, -310.235, 17.594, 39.940
-136.466, -310.587, 17.582, 39.960
-136.459, -310.938, 17.570, 39.980
-136.453, -311.289, 17.557, 40.000
-136.449, -311.640, 17.545, 40.020
-136.445, -311.991, 17.533, 40.040
-136.442, -312.341, 17.520, 40.060
-136.440, -312.691, 17.507, 40.080
-136.440, -313.041, 17.494, 40.100
-136.440, -313.391, 17.481, 40.120
-136.441, -313.740, 17.468, 40.140
-136.444, -314.089, 17.455, 40.160
-136.448, -314.438, 17.441, 40.180
-136.452, -314.787, 17.427, 40.200
-136.458, -315.135, 17.413, 40.220
-136.465, -315.483, 17.399, 40.240
-136.473, -315.830, 17.384, 40.260
-136.482, -316.178, 17.369, 40.280
-136.492, -316.525, 17.354, 40.300
-136.503, -316.871, 17.339, 40.320
-136.516, -317.217, 17.323, 40.340
-136.529, -317.563, 17.308, 40.360
-136.544, -317.909, 17.292, 40.380
-136.559, -318.254, 17.275, 40.400
-136.576, -318.599, 17.259, 40.420
-136.594, -318.943, 17.242, 40.440
-136.612, -319.287, 17.225, 40.460
-136.632, -319.631, 17.208, 40.480
-136.653, -319.974, 17.191, 40.500
-136.676, -320.317, 17.173, 40.520
-136.699, -320.659, 17.156, 40.540
-136.723, -321.001, 17.138, 40.560
-136.749, -321.342, 17.120, 40.580
-136.776, -321.683, 17.102, 40.600
-136.804, -322.024, 17.083, 40.620
-136.833, -322.364, 17.065, 40.640
-136.864, -322.703, 17.046, 40.660
-136.895, -323.042, 17.028, 40.680
-136.928, -323.381, 17.009, 40.700
-136.962, -323.719, 16.991, 40.720
-136.997, -324.057, 16.972, 40.740
-137.033, -324.394, 16.953, 40.760
-137.071, -324.730, 16.934, 40.780
-137.109, -325.067, 16.916, 40.800
-137.149, -325.402, 16.897, 40.820
-137.190, -325.737, 16.878, 40.840
-137.232, -326.072, 16.859, 40.860
-137.276, -326.406, 16.841, 40.880
-137.321, -326.739, 16.823, 40.900
-137.367, -327.072, 16.804, 40.920
-137.414, -327.404, 16.786, 40.940
-137.462, -327.736, 16.767, 40.960
-137.512, -328.068, 16.749, 40.980
-137.563, -328.398, 16.731, 41.000
-137.615, -328.728, 16.713, 41.020
-137.668, -329.058, 16.695, 41.040
-137.723, -329.387, 16.677, 41.060
-137.778, -329.716, 16.660, 41.080
-137.836, -330.043, 16.642, 41.100
-137.894, -330.371, 16.624, 41.120
-137.954, -330.698, 16.607, 41.140
-138.014, -331.024, 16.590, 41.160
-138.077, -331.349, 16.572, 41.180
-138.140, -331.674, 16.556, 41.200
-138.205, -331.999, 16.539, 41.220
-138.271, -332.322, 16.522, 41.240
-138.338, -332.645, 16.505, 41.260
-138.407, -332.968, 16.488, 41.280
-138.477, -333.290, 16.472, 41.300
-138.549, -333.611, 16.456, 41.320
-138.621, -333.932, 16.439, 41.340
-138.695, -334.252, 16.423, 41.360
-138.771, -334.571, 16.407, 41.380
-138.847, -334.890, 16.391, 41.400
-138.925, -335.208, 16.375, 41.420
-139.005, -335.525, 16.359, 41.440
-139.085, -335.842, 16.343, 41.460
-139.167, -336.158, 16.328, 41.480
-139.251, -336.473, 16.312, 41.500
-139.335, -336.788, 16.297, 41.520
-139.421, -337.102, 16.281, 41.540
-139.508, -337.415, 16.266, 41.560
-139.597, -337.728, 16.251, 41.580
-139.687, -338.040, 16.236, 41.600
-139.778, -338.352, 16.221, 41.620
-139.870, -338.662, 16.206, 41.640
-139.964, -338.972, 16.191, 41.660
-140.058, -339.282, 16.176, 41.680
-140.154, -339.590, 16.161, 41.700
-140.251, -339.898, 16.146, 41.720
-140.350, -340.205, 16.131, 41.740
-140.449, -340.512, 16.116, 41.760
-140.550, -340.818, 16.101, 41.780
-140.651, -341.123, 16.087, 41.800
-140.754, -341.428, 16.072, 41.820
-140.858, -341.731, 16.057, 41.840
-140.963, -342.035, 16.042, 41.860
-141.069, -342.337, 16.027, 41.880
-141.176, -342.639, 16.012, 41.900
-141.284, -342.940, 15.997, 41.920
-141.393, -343.240, 15.982, 41.940
-141.503, -343.540, 15.967, 41.960
-141.614, -343.839, 15.952, 41.980
-141.726, -344.138, 15.937, 42.000
-141.839, -344.436, 15.922, 42.020
-141.952, -344.733, 15.907, 42.040
-142.067, -345.029, 15.892, 42.060
-142.182, -345.325, 15.877, 42.080
-142.298, -345.620, 15.861, 42.100
-142.415, -345.915, 15.846, 42.120
-142.533, -346.208, 15.830, 42.140
-142.652, -346.502, 15.815, 42.160
-142.771, -346.794, 15.799, 42.180
-142.891, -347.086, 15.784, 42.200
-143.012, -347.377, 15.768, 42.220
-143.134, -347.668, 15.752, 42.240
-143.256, -347.958, 15.737, 42.260
